accX,accY,accZ,gyroX,gyroY,gyroZ
-0.04506123065948486,0.026888340711593628,0.04886424541473389,0.08596880733966827,0.18563427031040192,-0.04699661582708359
-0.04106903076171875,0.030718207359313965,0.05022311210632324,0.0908232182264328,0.21935707330703735,-0.047588102519512177
-0.029127538204193115,0.031145602464675903,0.03811013698577881,0.09954773634672165,0.25170835852622986,-0.056967757642269135
-0.020980477333068848,0.027786582708358765,0.02594304084777832,0.12314121425151825,0.28773269057273865,-0.0731203556060791
-0.022697150707244873,0.025767982006072998,0.020829781889915466,0.17462283372879028,0.3336102068424225,-0.10044268518686295
-0.03312397003173828,0.032999902963638306,0.026943795382976532,0.2524435520172119,0.3814794719219208,-0.11658339202404022
-0.04690510034561157,0.05458801984786987,0.040124401450157166,0.3528561592102051,0.4475138783454895,-0.14231246709823608
-0.056591033935546875,0.07556852698326111,0.053808197379112244,0.4882548749446869,0.5474100112915039,-0.1633261740207672
-0.066680908203125,0.09466063976287842,0.07555162161588669,0.6271669864654541,0.642978310585022,-0.20610399544239044
-0.07715404033660889,0.11417898535728455,0.11215651780366898,0.692743718624115,0.7388284206390381,-0.25867488980293274
-0.08106714487075806,0.13362020254135132,0.16996228694915771,0.656731903553009,0.8007950782775879,-0.2805674076080322
-0.07768923044204712,0.1168133020401001,0.19215166568756104,0.5448615550994873,0.8369207978248596,-0.2892540395259857
-0.051029741764068604,0.04875743389129639,0.15714991092681885,0.45525816082954407,0.854825496673584,-0.3066074550151825
-0.014435231685638428,-0.00572773814201355,0.10242700576782227,0.45616352558135986,0.8556379079818726,-0.31591230630874634
0.008347094058990479,0.000705718994140625,0.052574753761291504,0.48533472418785095,0.845146656036377,-0.3105441629886627
0.015045404434204102,0.03293696045875549,0.006598472595214844,0.5028725266456604,0.8268548846244812,-0.30007436871528625
0.01886361837387085,0.04009181261062622,-0.01815176010131836,0.4613242745399475,0.7893837094306946,-0.2746638357639313
0.0321120023727417,0.021335750818252563,-0.02383899688720703,0.39214998483657837,0.7584904432296753,-0.2358447164297104
0.0465167760848999,-0.022241860628128052,-0.004242897965013981,0.3475460410118103,0.7046591639518738,-0.22868961095809937
0.0559462308883667,-0.06103110313415527,0.005431829020380974,0.32472002506256104,0.6562972664833069,-0.20937517285346985
0.07049977779388428,-0.06597435474395752,-0.007157383486628532,0.2984497845172882,0.5834318399429321,-0.16193042695522308
0.0822494626045227,-0.06842583417892456,-0.015701113268733025,0.24588538706302643,0.4880603849887848,-0.1248723492026329
0.09062826633453369,-0.08433204889297485,-0.04140657186508179,0.17893458902835846,0.3651062250137329,-0.08872073888778687
0.09800887107849121,-0.08986034989356995,-0.08429223299026489,0.07999075949192047,0.2203754037618637,-0.03565813973546028
0.11534994840621948,-0.09061130881309509,-0.13931363821029663,0.017359601333737373,0.043412353843450546,0.004119099583476782
0.14147496223449707,-0.09736958146095276,-0.19803732633590698,0.09688558429479599,-0.1009000837802887,0.029509499669075012
0.15755575895309448,-0.06957384943962097,-0.22522962093353271,0.21675260365009308,-0.25677117705345154,0.13010083138942719
0.1517922282218933,-0.02664470672607422,-0.18245750665664673,0.329128623008728,-0.4191892445087433,0.2034512460231781
0.17184072732925415,-0.04732280969619751,-0.16994255781173706,0.28323623538017273,-0.5544291138648987,0.20947876572608948
0.20331871509552002,-0.10153588652610779,-0.17645859718322754,0.07278797775506973,-0.6779075860977173,0.1745542585849762
0.17217081785202026,-0.12667948007583618,-0.1240505576133728,-0.10975787043571472,-0.8274004459381104,0.22518494725227356
0.14787954092025757,-0.10042813420295715,-0.08127051591873169,-0.24688994884490967,-1.0304821729660034,0.30575212836265564
0.1698923110961914,-0.0885860025882721,-0.11647450923919678,-0.37445059418678284,-1.2594197988510132,0.35468238592147827
0.2040853500366211,-0.10454657673835754,-0.1911461353302002,-0.47636526823043823,-1.4993088245391846,0.37072649598121643
0.22139817476272583,-0.13205483555793762,-0.27017104625701904,-0.5139579176902771,-1.7417068481445312,0.41775739192962646
0.236028254032135,-0.12975701689720154,-0.3093363046646118,-0.5134744048118591,-1.9890786409378052,0.5031032562255859
0.26971662044525146,-0.12926089763641357,-0.3257702589035034,-0.5010843276977539,-2.1991961002349854,0.6131839156150818
0.312649667263031,-0.15094062685966492,-0.31101465225219727,-0.5174528360366821,-2.4113645553588867,0.7431130409240723
0.34211981296539307,-0.1895568072795868,-0.2817831039428711,-0.577609121799469,-2.662837028503418,0.8613488674163818
0.36852335929870605,-0.22779810428619385,-0.2690584659576416,-0.6505671143531799,-2.931217670440674,0.9599599838256836
0.40695202350616455,-0.2440098226070404,-0.32078349590301514,-0.7307088375091553,-3.218172073364258,1.0718178749084473
0.4427805542945862,-0.2577608823776245,-0.39361220598220825,-0.9081883430480957,-3.4925007820129395,1.1860759258270264
0.46380501985549927,-0.2910979688167572,-0.4467364251613617,-1.1737059354782104,-3.7626259326934814,1.287773847579956
0.4590761661529541,-0.31524425745010376,-0.4674103260040283,-1.4250857830047607,-4.028387069702148,1.3539530038833618
0.45117872953414917,-0.3123130798339844,-0.4702947437763214,-1.594290018081665,-4.2871270179748535,1.4021186828613281
0.45399945974349976,-0.28512853384017944,-0.4676145017147064,-1.7677950859069824,-4.538846015930176,1.4485342502593994
0.4592825770378113,-0.2555850148200989,-0.454335480928421,-2.0142319202423096,-4.76827335357666,1.4729450941085815
0.4596325159072876,-0.24113869667053223,-0.4211488366127014,-2.366636037826538,-4.996442794799805,1.4305795431137085
0.45749813318252563,-0.24286586046218872,-0.39865511655807495,-2.77247953414917,-5.200145721435547,1.3178272247314453
0.4485313296318054,-0.22169655561447144,-0.36127424240112305,-3.1035940647125244,-5.414514064788818,1.2265307903289795
0.4280889630317688,-0.18721771240234375,-0.33494263887405396,-3.1606931686401367,-5.580510139465332,1.140039324760437
0.40877681970596313,-0.19390124082565308,-0.3953443169593811,-2.746345043182373,-5.674128532409668,1.1204227209091187
0.4027162790298462,-0.1875026822090149,-0.44468802213668823,-1.893064022064209,-5.735360145568848,1.128538966178894
0.426886647939682,-0.0887552797794342,-0.40304940938949585,-0.8753577470779419,-5.730796813964844,1.1081249713897705
0.4449596107006073,0.024565517902374268,-0.30727726221084595,0.14101208746433258,-5.605784893035889,1.230973482131958
0.4156276285648346,0.04932573437690735,-0.1897222399711609,0.9903904795646667,-5.418554782867432,1.3962270021438599
0.36740052700042725,-0.009235590696334839,-0.03663527965545654,1.3521199226379395,-5.180020809173584,1.4585462808609009
0.28383421897888184,-0.024119853973388672,0.20768916606903076,1.2824145555496216,-4.932829856872559,1.5615191459655762
0.19609299302101135,-0.006850242614746094,0.45034587383270264,0.8443118333816528,-4.665640830993652,1.6789911985397339
0.1546192169189453,-0.036065518856048584,0.5850958824157715,0.2567472755908966,-4.3600287437438965,1.7317960262298584
0.1542716771364212,-0.04053395986557007,0.6752989292144775,-0.23112520575523376,-4.034714698791504,1.6832607984542847
0.15178363025188446,-0.028999269008636475,0.7420327067375183,-0.406173437833786,-3.712883234024048,1.5979048013687134
0.1279510259628296,0.023001670837402344,0.7914214730262756,-0.2436378002166748,-3.427316188812256,1.5097893476486206
0.07856304198503494,0.09620970487594604,0.7848321199417114,-0.0037225144915282726,-3.1249077320098877,1.3501784801483154
0.03193255513906479,0.1651175618171692,0.7432247400283813,0.15718194842338562,-2.738264799118042,1.2291910648345947
