accX,accY,accZ,gyroX,gyroY,gyroZ
0.4075067639350891,0.15866637229919434,-0.061081886291503906,-0.07075731456279755,-0.7750607132911682,-0.5017537474632263
0.4418862760066986,0.11215931177139282,-0.05754512548446655,-0.15090222656726837,-0.8356417417526245,-0.49931591749191284
0.4617285132408142,0.064239501953125,-0.05721735954284668,-0.2012127935886383,-0.8964690566062927,-0.4891308844089508
0.46240589022636414,0.05003148317337036,-0.05476444959640503,-0.2315930724143982,-0.9522814750671387,-0.4424518048763275
0.45022451877593994,0.045775413513183594,-0.05735349655151367,-0.24829529225826263,-1.0114513635635376,-0.3672023415565491
0.42986002564430237,0.013724565505981445,-0.06004536151885986,-0.23125319182872772,-1.0692744255065918,-0.3151726722717285
0.4033997058868408,-0.021844029426574707,-0.059885501861572266,-0.1579054892063141,-1.1296899318695068,-0.24865227937698364
0.3630329668521881,-0.02905559539794922,-0.04868173599243164,0.01305694505572319,-1.203722596168518,-0.15902413427829742
0.3157629072666168,-0.008650481700897217,-0.038183242082595825,0.2579115927219391,-1.2764058113098145,-0.08850688487291336
0.2696295380592346,0.019156455993652344,-0.03172233700752258,0.5309810042381287,-1.3362720012664795,-0.05197550728917122
0.21482181549072266,0.05134415626525879,-0.012826651334762573,0.7325529456138611,-1.3815125226974487,-0.020352065563201904
0.16023755073547363,0.09272640943527222,0.01785758137702942,0.818470299243927,-1.4204151630401611,0.04809942841529846
0.12963885068893433,0.10258603096008301,0.05582132935523987,0.7246668338775635,-1.4305002689361572,0.1521427482366562
0.1305181086063385,0.05836021900177002,0.09531235694885254,0.5382588505744934,-1.4278051853179932,0.233504980802536
0.14101064205169678,-0.023534059524536133,0.13174349069595337,0.3466324210166931,-1.4092389345169067,0.2930857539176941
0.1260102391242981,-0.08504951000213623,0.15331244468688965,0.24570977687835693,-1.3856377601623535,0.33080416917800903
0.08662760257720947,-0.1011427640914917,0.14705508947372437,0.24177315831184387,-1.369472622871399,0.34732121229171753
0.04138678312301636,-0.06324821710586548,0.13153356313705444,0.3169025480747223,-1.3546321392059326,0.35802045464515686
0.002047896385192871,0.0030289292335510254,0.11328774690628052,0.38214704394340515,-1.337432861328125,0.3593365550041199
-0.02233186364173889,0.04614752531051636,0.10099783539772034,0.4348563253879547,-1.3126249313354492,0.3722800612449646
-0.03558441996574402,0.06059640645980835,0.11482766270637512,0.4475008249282837,-1.287764549255371,0.4006008207798004
-0.039430826902389526,0.04758763313293457,0.14107462763786316,0.43313971161842346,-1.2504267692565918,0.43842729926109314
-0.049947112798690796,0.016473054885864258,0.16221004724502563,0.43990179896354675,-1.2019094228744507,0.46407681703567505
-0.09111231565475464,-0.006024837493896484,0.17809170484542847,0.4430429935455322,-1.1398389339447021,0.4584450125694275
-0.1741570234298706,-0.018655478954315186,0.19965791702270508,0.42453911900520325,-1.051362156867981,0.4155236482620239
-0.27382439374923706,-0.012860417366027832,0.2325017750263214,0.3653753995895386,-0.9627314805984497,0.35193002223968506
-0.3391479253768921,-0.006139934062957764,0.25577446818351746,0.30631688237190247,-0.8679901361465454,0.28854814171791077
-0.34414219856262207,0.005490303039550781,0.27146944403648376,0.3147367238998413,-0.7906389236450195,0.2618904411792755
-0.3131280839443207,0.019607126712799072,0.2569982707500458,0.3480011224746704,-0.7152432799339294,0.21696971356868744
-0.285655677318573,0.009112656116485596,0.21861639618873596,0.32862982153892517,-0.6422481536865234,0.16283297538757324
-0.2878990173339844,-0.007658720016479492,0.19923865795135498,0.2401355803012848,-0.5819175243377686,0.12547768652439117
-0.28996142745018005,-0.031218409538269043,0.1838049590587616,0.11520110815763474,-0.5387378334999084,0.09777229279279709
-0.29236236214637756,-0.0655968189239502,0.16962730884552002,-0.00277533452026546,-0.48200514912605286,0.05069252848625183
-0.3235265016555786,-0.09637725353240967,0.1588965654373169,-0.06718149036169052,-0.431368350982666,-0.027917329221963882
-0.3763527274131775,-0.10883617401123047,0.14101427793502808,-0.05538831651210785,-0.3818453848361969,-0.12592339515686035
-0.4170607328414917,-0.08674681186676025,0.1250106692314148,0.008805847726762295,-0.3208339810371399,-0.21508362889289856
-0.4155115485191345,-0.03827792406082153,0.11618736386299133,0.12407028675079346,-0.24964235723018646,-0.288135826587677
-0.377418577671051,0.0023915767669677734,0.11222973465919495,0.18574509024620056,-0.1775660365819931,-0.3513992130756378
-0.3416002690792084,0.021386027336120605,0.11423736810684204,0.1800442785024643,-0.10816358774900436,-0.41166213154792786
-0.3208240270614624,0.01715928316116333,0.10988205671310425,0.0680604875087738,-0.06173137575387955,-0.4639495611190796
-0.3178941011428833,-0.01194155216217041,0.08328044414520264,-0.07695933431386948,-0.010662734508514404,-0.5118302702903748
-0.33111274242401123,-0.051223039627075195,0.045067012310028076,-0.2173774242401123,0.028096113353967667,-0.5594086647033691
-0.34436464309692383,-0.08046847581863403,-0.0028586983680725098,-0.2515011727809906,0.0629839226603508,-0.6162229776382446
-0.34675848484039307,-0.0770573616027832,-0.042226642370224,-0.21469253301620483,0.11704423278570175,-0.6780661344528198
-0.333700031042099,-0.040869057178497314,-0.061259835958480835,-0.1014861986041069,0.18298903107643127,-0.7346204519271851
-0.30164411664009094,0.011796832084655762,-0.05262431502342224,0.009714092127978802,0.2676035165786743,-0.7827642560005188
-0.2610087990760803,0.06406575441360474,-0.026155859231948853,0.08803366869688034,0.3609679639339447,-0.8148760795593262
-0.22907990217208862,0.09646451473236084,0.013532966375350952,0.12052556127309799,0.4545426368713379,-0.8301687240600586
-0.20725885033607483,0.11257338523864746,0.04242107272148132,0.11657406389713287,0.5278727412223816,-0.8619289994239807
-0.21002233028411865,0.09473574161529541,0.04343467950820923,0.06532339751720428,0.5974968075752258,-0.9275050759315491
-0.2483743131160736,0.07548898458480835,0.033949971199035645,-0.02118038758635521,0.6537208557128906,-1.0070699453353882
-0.2902716398239136,0.07263433933258057,0.024897724390029907,-0.12888102233409882,0.7035624384880066,-1.0857470035552979
-0.29773586988449097,0.08716636896133423,0.017600148916244507,-0.2095019370317459,0.7952240109443665,-1.2061864137649536
-0.2851274609565735,0.1113010048866272,0.023026317358016968,-0.2646104693412781,0.9259322285652161,-1.319271445274353
-0.28586545586586,0.16487926244735718,0.06638577580451965,-0.2657029628753662,1.0772123336791992,-1.4559425115585327
-0.2834435999393463,0.23724418878555298,0.10482767224311829,-0.14356078207492828,1.2229444980621338,-1.6071511507034302
-0.2647022008895874,0.3033728003501892,0.12344446778297424,0.06559748947620392,1.350734829902649,-1.7401002645492554
-0.25200045108795166,0.3873705267906189,0.11262616515159607,0.2644813060760498,1.4343599081039429,-1.8791865110397339
-0.2561652660369873,0.45178091526031494,0.082268625497818,0.3416007161140442,1.4944055080413818,-2.029000759124756
-0.24866366386413574,0.45030975341796875,0.061968713998794556,0.3126561641693115,1.5520328283309937,-2.166067600250244
-0.20547586679458618,0.39549756050109863,0.06610625982284546,0.23223909735679626,1.5847561359405518,-2.249547004699707
-0.1325177550315857,0.33091282844543457,0.08022803068161011,0.09688340127468109,1.591890811920166,-2.2780489921569824
-0.048391640186309814,0.25539207458496094,0.07891342043876648,-0.05918753147125244,1.58920156955719,-2.2886719703674316
0.027969837188720703,0.17169952392578125,0.06680846214294434,-0.152522012591362,1.5729252099990845,-2.2449395656585693
0.07912582159042358,0.11029702425003052,0.05083930492401123,-0.2036084085702896,1.5408966541290283,-2.196861505508423
0.11533427238464355,0.060170769691467285,0.026685655117034912,-0.25250139832496643,1.504853367805481,-2.155259132385254
0.15055638551712036,0.02159804105758667,0.01692378520965576,-0.18678149580955505,1.4655823707580566,-2.0899088382720947
0.1850528120994568,0.021734237670898438,0.019978314638137817,0.03156788647174835,1.415648341178894,-1.9839173555374146
0.2031691074371338,0.045392632484436035,0.021471917629241943,0.30614331364631653,1.3617401123046875,-1.8653849363327026
0.20858049392700195,0.05898767709732056,0.030484527349472046,0.5611851811408997,1.3179889917373657,-1.7541604042053223
0.2164551019668579,0.04498612880706787,0.06253793835639954,0.7100968956947327,1.27962064743042,-1.6190444231033325
0.22894155979156494,-0.006501734256744385,0.10897108912467957,0.7112370133399963,1.2303502559661865,-1.4977658987045288
0.2554270625114441,-0.0974012017250061,0.14277729392051697,0.5892274379730225,1.1696105003356934,-1.370529294013977
0.2925107479095459,-0.18449634313583374,0.16157525777816772,0.42521849274635315,1.0979595184326172,-1.1973450183868408
0.32838624715805054,-0.24188435077667236,0.15380972623825073,0.2341492772102356,1.004870057106018,-1.0057200193405151
0.35760319232940674,-0.28771740198135376,0.1282932162284851,0.054649025201797485,0.8881193995475769,-0.8311359286308289
0.38319361209869385,-0.32255858182907104,0.10144650936126709,-0.0434211902320385,0.7491138577461243,-0.6627532243728638
0.40367788076400757,-0.32745516300201416,0.0602036714553833,-0.0055747427977621555,0.6028669476509094,-0.48539385199546814
0.4134417176246643,-0.2994558811187744,0.016539931297302246,0.15385928750038147,0.4592375159263611,-0.2902621924877167
0.4167073369026184,-0.24963080883026123,-0.011357545852661133,0.33568182587623596,0.31658369302749634,-0.060535263270139694
0.4325565695762634,-0.22126024961471558,-0.025776803493499756,0.4546174108982086,0.18891102075576782,0.15206322073936462
0.4647454023361206,-0.24664700031280518,-0.0026377439498901367,0.4156436324119568,0.07313622534275055,0.33118319511413574
0.49840545654296875,-0.30634361505508423,0.05123811960220337,0.25243785977363586,-0.03803417086601257,0.5033221244812012
0.5189245343208313,-0.3591427206993103,0.10250532627105713,0.03309084102511406,-0.16214653849601746,0.6818614602088928
0.5194812417030334,-0.38335394859313965,0.11043637990951538,-0.14476367831230164,-0.29206371307373047,0.8790573477745056
0.49761682748794556,-0.3817064166069031,0.08310705423355103,-0.27372005581855774,-0.42193248867988586,1.0839574337005615
0.4649501442909241,-0.36678147315979004,0.035624682903289795,-0.340290367603302,-0.5464890599250793,1.2696211338043213
0.4464937448501587,-0.35408228635787964,-0.01420813798904419,-0.3098163604736328,-0.6687387824058533,1.4551178216934204
0.43813908100128174,-0.31769973039627075,-0.04988819360733032,-0.200731560587883,-0.7797026038169861,1.6302249431610107
0.42109155654907227,-0.26265740394592285,-0.0667848289012909,0.04202675819396973,-0.8824833035469055,1.8140983581542969
0.38950806856155396,-0.210465669631958,-0.08587536215782166,0.3556112051010132,-0.9675710797309875,1.9955981969833374
0.3492765426635742,-0.18075037002563477,-0.10578355193138123,0.5976161360740662,-1.0327301025390625,2.1737895011901855
0.31196045875549316,-0.17691045999526978,-0.09851467609405518,0.6181815266609192,-1.0823122262954712,2.3369476795196533
0.2897118926048279,-0.19223618507385254,-0.05871778726577759,0.4049307405948639,-1.123150110244751,2.5286450386047363
0.27365946769714355,-0.2482650876045227,-0.003203451633453369,0.010123472660779953,-1.1519389152526855,2.7255892753601074
0.2550814747810364,-0.35837602615356445,0.041359126567840576,-0.3875146806240082,-1.1781327724456787,2.8693041801452637
0.21561232209205627,-0.44648033380508423,0.04649248719215393,-0.5877214074134827,-1.2130483388900757,2.993321657180786
0.15699568390846252,-0.4586629867553711,0.030053526163101196,-0.46035367250442505,-1.2265723943710327,3.1074748039245605
0.10500100255012512,-0.39047759771347046,0.010503649711608887,-0.13167952001094818,-1.2272001504898071,3.1921439170837402
0.07902312278747559,-0.274108350276947,-0.015808939933776855,0.2871427834033966,-1.2046418190002441,3.2094953060150146
0.07839241623878479,-0.14129704236984253,-0.016593635082244873,0.7516307234764099,-1.138863444328308,3.2309482097625732
0.08049210906028748,0.00877523422241211,0.0022734105587005615,1.183632731437683,-1.0318070650100708,3.274742603302002
0.0678253173828125,0.1405092477798462,0.03780391812324524,1.418770432472229,-0.8890699744224548,3.2862930297851562
0.028828471899032593,0.2079344391822815,0.08150136470794678,1.2947726249694824,-0.7493701577186584,3.2387585639953613
-0.03369545936584473,0.18758940696716309,0.12485498189926147,0.9153784513473511,-0.6399539113044739,3.1536033153533936
-0.10336893796920776,0.12862998247146606,0.13075053691864014,0.41610896587371826,-0.5879865884780884,3.051868200302124
-0.1586698591709137,0.04277580976486206,0.10899180173873901,0.02817368693649769,-0.5900099873542786,2.916388511657715
-0.16908687353134155,-0.0067369937896728516,0.04909050464630127,-0.1081191748380661,-0.6248502731323242,2.770634889602661
-0.14837948977947235,0.04077059030532837,-0.04874354600906372,0.007592351175844669,-0.6488969326019287,2.6334779262542725
-0.12087307870388031,0.16791105270385742,-0.12119612097740173,0.32407495379447937,-0.6348455548286438,2.455023765563965
-0.10624872148036957,0.30803418159484863,-0.13904112577438354,0.7516669631004333,-0.5845130085945129,2.237576961517334
-0.10913872718811035,0.42966538667678833,-0.08478319644927979,1.136413335800171,-0.5221668481826782,2.060368061065674
-0.10622411966323853,0.5285594463348389,-0.01273655891418457,1.3510724306106567,-0.4448310136795044,1.895383358001709
-0.08936333656311035,0.5873764753341675,0.042704880237579346,1.3217095136642456,-0.3689277470111847,1.7166669368743896
-0.0845087319612503,0.5954213738441467,0.07665359973907471,1.0085978507995605,-0.30991336703300476,1.5239053964614868
-0.0865902304649353,0.5274167060852051,0.07668143510818481,0.5168954730033875,-0.28987228870391846,1.303102970123291
-0.08302347362041473,0.4261345863342285,0.0408594012260437,0.023521889001131058,-0.30420002341270447,1.059118628501892
-0.07397320866584778,0.3356837034225464,-0.025945305824279785,-0.3594931364059448,-0.3257836103439331,0.8192098736763
-0.05341997742652893,0.2887685298919678,-0.08805680274963379,-0.5674887299537659,-0.3192862272262573,0.6055358648300171
-0.024692058563232422,0.3125224709510803,-0.12183701992034912,-0.6982678174972534,-0.2840232849121094,0.3979201018810272
-0.010694503784179688,0.3540877103805542,-0.09945720434188843,-0.6850788593292236,-0.22476430237293243,0.211989626288414
-0.018470987677574158,0.38044315576553345,-0.03530362248420715,-0.5652565956115723,-0.15950274467468262,0.045513831079006195
-0.03685985505580902,0.3940665125846863,0.01572960615158081,-0.41383233666419983,-0.09969080984592438,-0.0956825315952301
-0.05157160758972168,0.3900322914123535,0.043177783489227295,-0.30399078130722046,-0.05929970741271973,-0.19606159627437592
-0.05424030125141144,0.38240569829940796,0.04942247271537781,-0.23351146280765533,-0.037974316626787186,-0.2559508979320526
-0.061752334237098694,0.35983192920684814,0.043334364891052246,-0.15077583491802216,-0.02657065913081169,-0.30003631114959717
-0.07781854271888733,0.31357628107070923,0.02070954442024231,-0.049261823296546936,-0.014837373048067093,-0.35251837968826294
-0.08725452423095703,0.2485499382019043,-0.0027724802494049072,0.03056163713335991,-0.00556184770539403,-0.39444345235824585
-0.08456411957740784,0.18682658672332764,-0.011453032493591309,0.043979279696941376,-0.002072441391646862,-0.4048595726490021
-0.07120063900947571,0.12835031747817993,-0.008384883403778076,0.003388978075236082,0.00924892257899046,-0.40589073300361633
-0.05368594825267792,0.06772959232330322,0.0008257627487182617,-0.034886401146650314,0.029714716598391533,-0.4097740054130554
-0.046827852725982666,0.016157031059265137,0.005746632814407349,-0.04330705106258392,0.05558839440345764,-0.4068847596645355
-0.042353078722953796,-0.016542017459869385,0.008058249950408936,-0.027048662304878235,0.07153386622667313,-0.40197697281837463
-0.031970515847206116,-0.02636575698852539,0.015220105648040771,-0.009965283796191216,0.07373256981372833,-0.3879469037055969
-0.010705694556236267,-0.022943615913391113,0.022448241710662842,0.03209657594561577,0.0767286941409111,-0.3652157485485077
0.012011945247650146,-0.01990717649459839,0.015828728675842285,0.06119187921285629,0.07258082181215286,-0.34750038385391235
0.02467121183872223,-0.02170926332473755,0.004846513271331787,0.09066982567310333,0.06699517369270325,-0.3199830949306488
0.02525964379310608,-0.026400089263916016,4.661083221435547e-05,0.07952955365180969,0.06129281595349312,-0.29777446389198303
0.0218479186296463,-0.03653526306152344,-0.0011664032936096191,0.03805753216147423,0.049941956996917725,-0.27613702416419983
0.02566458284854889,-0.05379456281661987,0.00545915961265564,-0.014939377084374428,0.04520312696695328,-0.2583806812763214
0.03300468623638153,-0.0688353180885315,0.01640266180038452,-0.0741748958826065,0.044664837419986725,-0.2377004623413086
0.041433945298194885,-0.07486248016357422,0.02317148447036743,-0.14606480300426483,0.04023546725511551,-0.22812293469905853
0.04622122645378113,-0.0740557312965393,0.023218274116516113,-0.21836109459400177,0.0328754223883152,-0.21628965437412262
