accX,accY,accZ,gyroX,gyroY,gyroZ
0.020137816667556763,0.047847628593444824,-0.04320108890533447,-0.24055007100105286,-0.04375322535634041,-0.015135655179619789
0.01797795295715332,0.06145191192626953,-0.048177897930145264,-0.04938299581408501,-0.048504505306482315,-0.021651677787303925
0.01548805832862854,0.0784720778465271,-0.056198954582214355,0.1280415952205658,-0.04888054355978966,-0.012687742710113525
0.017675042152404785,0.08852314949035645,-0.07641899585723877,0.2884395122528076,-0.033768102526664734,-0.006498268339782953
0.017814815044403076,0.07778888940811157,-0.09824049472808838,0.38742414116859436,-0.02291199192404747,-0.01729339174926281
0.01553693413734436,0.06288266181945801,-0.1159055233001709,0.4962977468967438,-0.008670536801218987,-0.03732038661837578
0.011868327856063843,0.06054049730300903,-0.12047100067138672,0.4945315420627594,-0.014075156301259995,-0.05732658505439758
0.0038529634475708008,0.06342267990112305,-0.10643506050109863,0.3915788531303406,-0.02803051844239235,-0.022918853908777237
-0.0015687346458435059,0.03704553842544556,-0.0984005331993103,0.1856970638036728,-0.026396136730909348,0.013098801486194134
-0.006171971559524536,0.007167816162109375,-0.09906214475631714,-0.033083226531744,-0.04626452177762985,0.0008179452270269394
-0.00438690185546875,0.019602477550506592,-0.09757959842681885,-0.2550683617591858,-0.06436523050069809,-0.06872490793466568
-0.0015051960945129395,0.06831061840057373,-0.10837459564208984,-0.4099845290184021,-0.07479323446750641,-0.1412501037120819
0.00046366453170776367,0.11905229091644287,-0.12667876482009888,-0.4625481367111206,-0.05865101516246796,-0.1859739124774933
-0.013541758060455322,0.1390278935432434,-0.14450198411941528,-0.5688210129737854,0.0030779303051531315,-0.21659021079540253
-0.042202383279800415,0.13661563396453857,-0.1378539800643921,-0.7574911117553711,0.04594869911670685,-0.28192687034606934
-0.06296512484550476,0.11011451482772827,-0.1043195128440857,-0.8758721351623535,0.07153242081403732,-0.32899004220962524
-0.06052762269973755,0.04494953155517578,-0.060885608196258545,-0.796483039855957,0.12622256577014923,-0.3447413146495819
-0.02985537052154541,-0.03472268581390381,-0.021100163459777832,-0.7335975766181946,0.19101554155349731,-0.4122427999973297
0.015615344047546387,-0.053364336490631104,0.009038150310516357,-0.8178687691688538,0.229011669754982,-0.5037541389465332
0.06365090608596802,-0.028642654418945312,0.054289162158966064,-1.1671316623687744,0.2588801383972168,-0.5284069776535034
0.09903153777122498,-0.05270683765411377,0.09354764223098755,-1.8118036985397339,0.22074395418167114,-0.5143699645996094
0.11953458189964294,-0.11562538146972656,0.1083206832408905,-2.608035087585449,0.09777567535638809,-0.5337203741073608
0.11828696727752686,-0.17462098598480225,0.09349727630615234,-3.44303297996521,-0.008122792467474937,-0.6079589128494263
0.0897192656993866,-0.17588549852371216,0.05432721972465515,-4.09072732925415,-0.05369719862937927,-0.7320259809494019
0.038890957832336426,-0.1390751600265503,0.020978271961212158,-4.606574535369873,-0.0383525975048542,-0.8845018148422241
0.002370864152908325,-0.10195446014404297,0.0031006932258605957,-5.009547233581543,-0.13530217111110687,-1.0641213655471802
0.0007790327072143555,-0.08132541179656982,0.010471701622009277,-5.381100654602051,-0.3109988868236542,-1.2310879230499268
0.02289801836013794,-0.07039660215377808,0.050321340560913086,-5.676454544067383,-0.4559060335159302,-1.3479549884796143
0.012111872434616089,-0.049906909465789795,0.10482098162174225,-5.888784885406494,-0.5253791213035583,-1.4408769607543945
-0.0353703498840332,-0.01951420307159424,0.12797331809997559,-6.032647132873535,-0.5513675808906555,-1.5141733884811401
-0.08810791373252869,0.021846532821655273,0.11670142412185669,-6.012117862701416,-0.5291776061058044,-1.5702205896377563
-0.1253282129764557,0.03992903232574463,0.07867151498794556,-5.913943767547607,-0.4704211950302124,-1.6214866638183594
-0.15219667553901672,0.06775152683258057,0.04516935348510742,-5.6882100105285645,-0.3799554705619812,-1.671427607536316
-0.1614457368850708,0.08537417650222778,0.006311297416687012,-5.41884708404541,-0.2980882525444031,-1.698268175125122
-0.16157424449920654,0.08271753787994385,-0.028193488717079163,-4.998022079467773,-0.24646179378032684,-1.7268357276916504
-0.15230172872543335,0.05853271484375,-0.043061867356300354,-4.533571243286133,-0.1572461575269699,-1.727712631225586
-0.1398267149925232,0.04450339078903198,-0.06458580493927002,-4.1478447914123535,-0.10823441296815872,-1.7026323080062866
-0.10998237133026123,0.02607208490371704,-0.129449725151062,-3.9067254066467285,-0.15546324849128723,-1.6794259548187256
-0.06353497505187988,-0.04753655195236206,-0.19645704329013824,-3.7757930755615234,-0.2189522087574005,-1.626147747039795
-0.02339303493499756,-0.12239879369735718,-0.2140721082687378,-3.7416534423828125,-0.22136910259723663,-1.5001565217971802
0.008816719055175781,-0.13668859004974365,-0.20446786284446716,-3.5585641860961914,-0.22805602848529816,-1.3286819458007812
0.04776567220687866,-0.1210489273071289,-0.2298285961151123,-3.1894521713256836,-0.28557151556015015,-1.121665358543396
0.09179174900054932,-0.09818732738494873,-0.2779260575771332,-2.65466046333313,-0.35011935234069824,-0.9214325547218323
0.12634587287902832,-0.09009557962417603,-0.3198517858982086,-2.0818517208099365,-0.410907119512558,-0.7383328080177307
0.14963901042938232,-0.09823787212371826,-0.33439165353775024,-1.5556681156158447,-0.48940566182136536,-0.5296850800514221
0.17641645669937134,-0.1279444694519043,-0.3013777732849121,-1.1726504564285278,-0.5561744570732117,-0.2810889482498169
0.19550645351409912,-0.18244034051895142,-0.23435944318771362,-0.9975740313529968,-0.5958659052848816,-0.05396285653114319
0.19718605279922485,-0.22962558269500732,-0.14960572123527527,-1.054365634918213,-0.6183894276618958,0.13275068998336792
0.18169760704040527,-0.2531125545501709,-0.0519031286239624,-1.2952983379364014,-0.604090690612793,0.3000566065311432
