accX,accY,accZ,gyroX,gyroY,gyroZ
0.006655886769294739,0.00206071138381958,-0.038610152900218964,0.09705820679664612,0.037406548857688904,-0.15177607536315918
-0.003052949905395508,0.006981015205383301,-0.029856137931346893,0.09931177645921707,0.06591089069843292,-0.16183936595916748
-0.015615925192832947,0.014196276664733887,-0.01708364486694336,0.12116339057683945,0.0900813415646553,-0.16471296548843384
-0.025358185172080994,0.015135228633880615,-0.016948580741882324,0.12012182921171188,0.10323149710893631,-0.16052860021591187
-0.026261523365974426,-0.0008747577667236328,-0.019413121044635773,0.09539768099784851,0.114995077252388,-0.1470526158809662
-0.020136788487434387,-0.015191912651062012,-0.007234156131744385,0.07896624505519867,0.13548117876052856,-0.12962621450424194
-0.016713261604309082,-0.026845932006835938,0.007924146950244904,0.07713568955659866,0.14985041320323944,-0.10566464066505432
-0.02059677243232727,-0.03622901439666748,0.015196926891803741,0.08051923662424088,0.17384947836399078,-0.07984316349029541
-0.03471747040748596,-0.047184526920318604,0.021084845066070557,0.12736184895038605,0.20905034244060516,-0.058209240436553955
-0.05689367651939392,-0.06066936254501343,0.02456790953874588,0.18982654809951782,0.2475854903459549,-0.04745113477110863
-0.08357453346252441,-0.0730363130569458,0.02842080593109131,0.26883456110954285,0.28319647908210754,-0.05823800340294838
-0.11422878503799438,-0.07291847467422485,0.03217577934265137,0.3741700351238251,0.3330844044685364,-0.08355028182268143
-0.1449720412492752,-0.05903369188308716,0.03288937360048294,0.5133460760116577,0.39101773500442505,-0.10524368286132812
-0.17241063714027405,-0.04873889684677124,0.03972191363573074,0.6835060715675354,0.44625648856163025,-0.14232714474201202
-0.20078228414058685,-0.03974330425262451,0.04573363810777664,0.8758506178855896,0.5042264461517334,-0.17756639420986176
-0.2314818799495697,-0.041891276836395264,0.05635833740234375,1.076116681098938,0.563506007194519,-0.23266611993312836
-0.26748788356781006,-0.05156087875366211,0.068661168217659,1.2852085828781128,0.6554406881332397,-0.3023342788219452
-0.31055235862731934,-0.06721764802932739,0.06459398567676544,1.4995534420013428,0.7491543889045715,-0.3585522770881653
-0.35012662410736084,-0.09993690252304077,0.061151519417762756,1.687960147857666,0.8183896541595459,-0.4014015793800354
-0.3701613247394562,-0.15002787113189697,0.0545053631067276,1.776367425918579,0.8425447940826416,-0.40660324692726135
-0.3687954545021057,-0.20983672142028809,0.04556781053543091,1.6970754861831665,0.857833981513977,-0.3817256689071655
-0.34427013993263245,-0.2777913808822632,0.044669389724731445,1.3852849006652832,0.8589932322502136,-0.2999788820743561
-0.30314525961875916,-0.35377639532089233,0.05998563766479492,0.8269990682601929,0.8776727318763733,-0.15422698855400085
-0.2532142400741577,-0.44795066118240356,0.10399335622787476,0.02671677991747856,0.8853338360786438,0.010021344758570194
-0.20643706619739532,-0.5682079195976257,0.13896331191062927,-0.847888708114624,0.8818864822387695,0.16064532101154327
-0.1633642017841339,-0.6703958511352539,0.14578935503959656,-1.5985547304153442,0.865121066570282,0.35929396748542786
-0.11749236285686493,-0.7209650278091431,0.1485069990158081,-2.1029810905456543,0.8186216950416565,0.5855087041854858
-0.057008206844329834,-0.6890230774879456,0.146309033036232,-2.4053452014923096,0.7201627492904663,0.7897928357124329
0.01667056977748871,-0.5814285278320312,0.11525028944015503,-2.3239965438842773,0.6235849857330322,0.9859837293624878
0.09469246864318848,-0.4562872648239136,0.040619656443595886,-2.0621719360351562,0.4960096776485443,1.2035269737243652
0.17010901868343353,-0.4013522267341614,0.008711978793144226,-1.6024607419967651,0.3167506456375122,1.4251238107681274
0.2361871600151062,-0.409216046333313,0.04911094903945923,-1.1310927867889404,0.20481079816818237,1.6336570978164673
0.29460442066192627,-0.38939517736434937,0.05986553430557251,-0.8127442598342896,0.06083916872739792,1.869517207145691
